id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
51627,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,sleeveless,sleeveless,no
51628,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,zari woven,regular sleeves,ruffles
51629,Women Tops & Tunics,10,default,boxy,regular,round neck,party,printed,graphic,short sleeves,regular sleeves,no
51630,Women Tops & Tunics,10,default,regular,regular,default,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
51631,Women Tops & Tunics,10,blue,fitted,regular,stylised,casual,solid,solid,short sleeves,regular sleeves,default
51632,Women Tops & Tunics,10,navy blue,default,crop,v-neck,party,solid,solid,short sleeves,regular sleeves,knitted
51633,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
51634,Women Tops & Tunics,10,red,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51635,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
51636,Women Tops & Tunics,10,default,fitted,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
51637,Women Tops & Tunics,10,default,fitted,regular,printed,casual,default,regular sleeves,zari woven,regular sleeves,no
51638,Women Tops & Tunics,10,default,regular,crop,printed,casual,short sleeves,regular sleeves,sleeveless,regular sleeves,no
51639,Women Tops & Tunics,10,red,default,regular,round neck,casual,solid,solid,long sleeves,puff sleeves,no
51640,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,no
51641,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51642,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,regular sleeves,no
51643,Women Tops & Tunics,10,default,regular,regular,sweetheart neck,casual,short sleeves,solid,zari woven,puff sleeves,no
51644,Women Tops & Tunics,10,default,fitted,regular,printed,casual,short sleeves,default,zari woven,regular sleeves,knitted
51645,Women Tops & Tunics,10,default,regular,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
51646,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
51647,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51648,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
51649,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
51650,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
51651,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,zari woven,puff sleeves,no
51652,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51653,Women Tops & Tunics,10,peach,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51654,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,solid,short sleeves,puff sleeves,no
51655,Women Tops & Tunics,10,default,regular,regular,stylised,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
51656,Women Tops & Tunics,10,maroon,regular,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,ruffles
51657,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
51658,Women Tops & Tunics,10,peach,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
51659,Women Tops & Tunics,10,black,regular,regular,square neck,casual,short sleeves,solid,zari woven,regular sleeves,ruffles
51660,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
51661,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,default,knitted
51662,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
51663,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51664,Women Tops & Tunics,10,red,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
51665,Women Tops & Tunics,10,pink,default,regular,printed,casual,short sleeves,regular sleeves,three-quarter sleeves,regular sleeves,no
51666,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
51667,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,solid,zari woven,puff sleeves,no
51668,Women Tops & Tunics,10,blue,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,no
51669,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51670,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,short sleeves,puff sleeves,no
51671,Women Tops & Tunics,10,peach,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,no
51672,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,printed,regular sleeves,sleeveless,regular sleeves,no
51673,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
51674,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,solid,zari woven,regular sleeves,no
51675,Women Tops & Tunics,10,red,fitted,regular,default,casual,solid,solid,short sleeves,regular sleeves,no
51676,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,regular sleeves,short sleeves,regular sleeves,no
51677,Women Tops & Tunics,10,white,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,no
51678,Women Tops & Tunics,10,maroon,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
51679,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,zari woven,default,knitted
51680,Women Tops & Tunics,10,pink,regular,crop,square neck,casual,printed,floral,short sleeves,regular sleeves,ruffles
51681,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
51682,Women Tops & Tunics,10,default,default,crop,printed,casual,default,regular sleeves,zari woven,sleeveless,applique
51683,Women Tops & Tunics,10,default,fitted,regular,printed,casual,printed,default,zari woven,regular sleeves,no
51684,Women Tops & Tunics,10,yellow,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51685,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,solid,zari woven,default,no
51686,Women Tops & Tunics,10,default,regular,regular,stylised,casual,short sleeves,regular sleeves,zari woven,puff sleeves,no
51687,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,short sleeves,solid,short sleeves,regular sleeves,no
51688,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,default,long sleeves,regular sleeves,default
51689,Women Tops & Tunics,10,green,fitted,regular,round neck,casual,short sleeves,regular sleeves,zari woven,regular sleeves,knitted
51690,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
51691,Women Tops & Tunics,10,default,regular,regular,default,party,solid,solid,long sleeves,default,no
51692,Women Tops & Tunics,10,default,regular,crop,high,casual,solid,regular sleeves,short sleeves,regular sleeves,no
51693,Women Tops & Tunics,10,black,fitted,crop,sweetheart neck,casual,solid,solid,short sleeves,regular sleeves,default
51694,Women Tops & Tunics,10,default,fitted,regular,printed,casual,solid,regular sleeves,short sleeves,regular sleeves,no
51695,Women Tops & Tunics,10,black,regular,crop,default,casual,printed,typography,short sleeves,regular sleeves,tie-ups
51696,Women Tops & Tunics,10,white,fitted,crop,default,casual,solid,solid,long sleeves,regular sleeves,knitted
51697,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups
51698,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,regular sleeves,zari woven,puff sleeves,no
51699,Women Tops & Tunics,10,black,regular,crop,round neck,casual,short sleeves,solid,zari woven,regular sleeves,no
51700,Women Tops & Tunics,10,default,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51701,Women Tops & Tunics,10,maroon,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,tie-ups
51702,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,no
51703,Women Tops & Tunics,10,pink,default,regular,round neck,party,solid,solid,short sleeves,regular sleeves,ruffles
51704,Women Tops & Tunics,10,white,fitted,regular,high,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
51705,Women Tops & Tunics,10,peach,fitted,crop,high,casual,default,solid,short sleeves,default,knitted
51706,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,default
51707,Women Tops & Tunics,10,maroon,regular,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,no
51708,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,no
51709,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,default,knitted
51710,Women Tops & Tunics,10,default,fitted,regular,default,casual,short sleeves,solid,zari woven,regular sleeves,no
51711,Women Tops & Tunics,10,black,regular,regular,round neck,casual,default,default,zari woven,regular sleeves,tie-ups
51712,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51713,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
51714,Women Tops & Tunics,10,default,regular,regular,printed,casual,default,regular sleeves,zari woven,puff sleeves,no
51715,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51716,Women Tops & Tunics,10,white,regular,regular,printed,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,no
51717,Women Tops & Tunics,10,default,regular,regular,printed,casual,short sleeves,regular sleeves,long sleeves,regular sleeves,no
51718,Women Tops & Tunics,10,default,default,regular,round neck,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,no
51719,Women Tops & Tunics,10,peach,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51720,Women Tops & Tunics,10,multicolor,regular,regular,round neck,party,printed,typography,three-quarter sleeves,regular sleeves,default
51721,Women Tops & Tunics,10,maroon,regular,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,waist tie-ups
51722,Women Tops & Tunics,10,red,default,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51723,Women Tops & Tunics,10,white,fitted,crop,printed,casual,solid,solid,sleeveless,sleeveless,no
51724,Women Tops & Tunics,10,peach,fitted,crop,printed,casual,solid,solid,sleeveless,regular sleeves,no
51725,Women Tops & Tunics,10,navy blue,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51726,Women Tops & Tunics,10,peach,fitted,regular,round neck,casual,solid,solid,short sleeves,default,knitted
51727,Women Tops & Tunics,10,black,regular,regular,printed,casual,solid,solid,short sleeves,regular sleeves,no
51728,Women Tops & Tunics,10,blue,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51729,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,no
51730,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,no
51731,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,regular sleeves,short sleeves,regular sleeves,no
51732,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,printed,solid,three-quarter sleeves,regular sleeves,no
51733,Women Tops & Tunics,10,green,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51734,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,no
51735,Women Tops & Tunics,10,default,regular,regular,round neck,casual,short sleeves,solid,zari woven,regular sleeves,knitted
51736,Women Tops & Tunics,10,pink,regular,regular,printed,casual,solid,regular sleeves,long sleeves,regular sleeves,no
51737,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,no
51738,Women Tops & Tunics,10,white,regular,crop,printed,casual,short sleeves,default,zari woven,regular sleeves,no
51739,Women Tops & Tunics,10,default,regular,regular,square neck,casual,short sleeves,regular sleeves,short sleeves,regular sleeves,no
51740,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,zari woven,regular sleeves,no
51741,Women Tops & Tunics,10,white,regular,crop,v-neck,casual,solid,solid,short sleeves,default,no
51742,Women Tops & Tunics,10,default,regular,regular,stylised,casual,short sleeves,solid,zari woven,puff sleeves,no
51743,Women Tops & Tunics,10,green,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51744,Women Tops & Tunics,10,pink,fitted,crop,square neck,casual,solid,solid,sleeveless,sleeveless,no
51745,Women Tops & Tunics,10,default,regular,regular,sweetheart neck,casual,short sleeves,solid,zari woven,regular sleeves,knitted
51746,Women Tops & Tunics,10,default,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,no
51747,Women Tops & Tunics,10,black,regular,regular,v-neck,casual,solid,regular sleeves,short sleeves,default,knitted
51748,Women Tops & Tunics,10,yellow,regular,crop,round neck,casual,printed,typography,long sleeves,default,applique
51749,Women Tops & Tunics,10,black,regular,regular,high,casual,default,default,short sleeves,regular sleeves,no
51750,Women Tops & Tunics,10,default,regular,regular,printed,casual,solid,solid,zari woven,regular sleeves,no
51751,Women Tops & Tunics,10,pink,regular,regular,printed,casual,short sleeves,regular sleeves,zari woven,regular sleeves,no
51752,Women Tops & Tunics,10,default,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,no
51753,Women Tops & Tunics,10,black,regular,regular,printed,casual,solid,regular sleeves,long sleeves,regular sleeves,no
